id,comment,label
1212,虚拟机内命令行终端无法打开,-1
1213,很高兴！遇见实验楼， 加油,2
1214,touch filename ：新建文件 gcc -o nameA nameB.c :用gcc编译nameB.c，输出文件为nameA ./nameA :运行nameA,1
1215,第一个实验主要是在普及简单的操作和实验环境的配置，,1
1216,让我对html5有了更深刻、实用的了解 非常棒！！,2
1217,实验环境垃圾,-1
1218,分析了源码，真不错,2
1219,很好的免费学习资源,2
1220,哈哈哈哈，刚开始有些难弄，不会指令，慢慢熟悉后就会啦，不过还是不太懂，继续往下学吧！！,-1
1221,第一个python学习项目 感觉还行。就是编辑器不好用。,-1
1222,掌握的不好，还是重新翻阅了之前的内容,-1
1223,很实用 赞 有些卡 如果框架可以调节就更好了,2
1224,同文科生，只要想学，没那么困难的。学编程就是学另一门语言，而且这门语言和英语是重叠的,1
1225,基础知识，了解一下git的由来，基本原理，另外与集中式的版本控制（SVN等）做了原理上的差异性比较,1
1226,集合插入时，换行输入失败！,-1
1227,很不错，找到了我想要的,2
1228,为什么最后点运行出现无法加载主类，我进目录javac编译，也生成不了class文件,0
1229,方法三介绍看不懂，返回t并没有说明返回到哪里。,0
1230,就两节？,-1
1231,第三节课的高级查找部分： \* 是向下；\#是向上吧。,1
1232,不好意思我要睡了。主要是太闷,1
1233,请问作者有计划 发布Python版本的教程吗,0
1234,edge边只出来二十几个数据？,0
1235,git 还是没完全想明白  git push 密码？？,0
1236,第一天打卡！加油加油！,-1
1237,确实是基础内容，感觉之前学的还有遗漏的地方。,1
1238,上次刚说完，就开了这个课了，实验一好像直接就是C++ primer 的实验内容。希望对那些报了C++ primer 课程的人，可以有一个优惠条件，这样我觉得可能能吸引更多人买吧。,1
1239,还不错 学习了很多自己之前不懂的东西。,2
1240,死活无法提交实验结果，诡异,-1
1241,虽然简单，但有些地方还没搞懂，明天跟同学讨论一下,1
1242,很好，现在这个Linux每次都要用到好多次延时，也逐步熟悉了,2
1243,挺好玩的 很严谨 竟然还区分大小写,2
1244,还不错哦，循序渐进，栗子们很有意思,2
1245,学gdb调试，这只是没有集成环境，真的程序员需要在linux下编程。,1
1246,忽略一些第二周没有看完的课程，赶紧跟上第三周。,1
1247,建立iPhone6时，提示没有权限是什么意思？,0
1248,"最后的代码的Chessboard里，为什么 else if (1 == chessboard[i][j])                 printf(""  O"");             else if (2 == chessboard[i][j])                 printf(""  X""); 是chessboard而不是Chessboard？",0
1249,慢慢的熟悉了一些操作指令，不过感觉还是介绍的不太详细,-1
1250,学会了环境变量如何添加到 家目录的.zshrc里面，并用source 使其立即生效。 并学会了which 该命令仅仅查找环境变量path里面的目录，可用于查找是否安装了某个软件,1
1251,linux系统很好玩的感觉啊,2
1252,有这个问题？抱歉，因为原来环境中没有提供eclipse，预想的是让同学用vim和g++进行编程，我已经给研发开了BUG，让他们尽快把eclipse for c++插件增加上。,0
1253,实验是最基础的，需要打出文件名的时候可以先打出首字母然后Tab,1
1254,有点过于简单了，不适合新手，教程不易懂，编写教程的水平略差,-1
1255,创建好mongo容器后，输入mongo --host 127.0.0.1 --port 32768后，为什么报错zsh: commnad not found: mongo。该如何解决这一问题呢？后面的redis也是同样的问题。,0
1256,学习了mysql基础知识之约束  主键、非空 、唯一性。外键,1
1257,希望你能在实验楼学习愉快哦，祝你新春愉快！,1
1258,照着代码抄了一遍，有些地方还是有点不懂,1
1259,无法截图上传实验报告；哈哈,-1
1260,抽空复习了一些方法相关的内容加深下印象,1
1261,临时环境变量：export name=value（有无引号都可以），只对当前用户当前终端有效         永久环境变量：单一用户 ~/bashrc或者~/.profile    修改后source文件        全局环境变量永久生效：/etc/profile  source /etc/profile,1
1262,很好的协助实验系统。,2
1263,第一次来这个网站，不知道说什么，先笑哈   哈哈哈哈哈哈,-1
1264,重新启动，刚开始可以，过几分钟再次遇到在环境系统中无法输入“}”的问题,-1
1265,这句话 是用两个标量，来找出验证码中每个字母从左边的起始位置，以及右边结束的最后一个位置,1
1266,挑战8： cat data1 | cut -c 8- data1 | sort | uniq dc | sort -n -k1 | tail -n3 > /home/shiyanlou/result,1
1267,另外，还有对表中数据的增删改查： insert、delete、update、select,1
1268,南阳的老乡能邀请下不？+ WX：iterse,0
1269,实验报告无保存按钮？,0
1270,时间过得太快,1
1271,不错，今天是学习的最久的一天,2
1272,为什么不能在那个什么X终端里编辑文件？,0
1273,半天加载不出来界面怎么办,0
1274,很好，很适合学习,2
1275,果然是做大了，以前的外网链接还有什么保存代码功能都不对免费用户开放了呵呵，对免费用户一点也不友好,-1
1276,是不是没有开通【我的代码库】？见课程页面右边栏,0
1277,这个学习网站很厉害的,2
1278,trait太难懂，头晕晕的,1
1279,这个是服务器分配出来的虚机吗？如果是的话，这种临时租虚机的业务确实有点意思，方便大家学习,0
1280,没学完，先试一下，看看适合不适合自己学习,-1
1281,第一次来到实验楼，我为自己打个卡,-1
1282,很棒的一个学习环境。,2
1283,零基础的一开始实在是太难了。完全不懂,-1
1284,请问一下，第二期开课期间第一期的学员能提出问题么~~,0
1285,大佬可以先加入百楼俱乐部哦 https://www.shiyanlou.com/questions/6512,1
1286,关闭页面，再进入环境好难,-1
1287,糟糕透了！！！什么垃圾玩意儿！试验环境根本不能用,-1
1288,编译语句使用错误，无法在Vim脚本上生成编译语句段。,-1
1289,好复杂啊。传说 python 不是很容易的吗？一点也不真。这语法还得重新学！,0
1290,对我而言，实验越来越难了，希望自己能坚持下去。加油！,1
1291,新建分支时要在project目录下，否则提示没有.git文件,1
1292,那么Example 1和2中为什么能出现结果呢？  这是由于在Java中，浮点数（无论是float还是double类型的浮点数）被0除，并不会引发算术异常。具体说来，是操作系统为了保护应用软件而已经处理了该异常，不再抛出，最终运算结果是无穷大。,0
1293,这是我开始学习使用实验楼，hello world！,2
1294,先按教程的命令行实践一下，以后会慢慢理解的，man man,1
1295,因此课是高校教师用于课程教学的私有课程，暂时不会进行公开。,-1
1296,好多问题呀，命令有错误，权限也有问题,-1
1297,怎么说呢……环境是好环境，就是整个课程太粗糙了~ 会的人没必要学，不会的人一头雾水~,-1
1298,说得好！网上有太多的讲师 也许自己有这个水平 但是却不知道怎么讲解给初学者 所谓茶壶里煮饺子 不能够深入浅出的人 还是自己功力不够,-1
1299,scala教程的文笔...确定不是用英文机翻的吗？,0
1300,哪个地方安装不上？在实验楼还是自己的电脑里安装不上？希望详细说明一下，可以更好地帮你解决问题,0
1301,printf 和 putchar 有什么区别？,0
1302,mkdir命令用开创建指定名称的目录 rm 是常用的命令，该命令的功能为删除一个目录中的一个或多个文件或目录 mv 命令功能是用来移动文件或更改文件名 cp 命令用来复制文件或者目录 cat 命令的功能是将文件或标准输入组合输出到标准输出 nl 命令在 linux 系统中用来计算文件中行号,1
1303,不错不错，讲的清晰，实验环境很好，容易上手,2
1304,你所指的上不了课，具体是不能查看文档还是不能开始实验。或者其他什么？,0
1305,棍子游戏用户无法获胜，除非修改棍子数量，如20个,-1
1306,tail -n -5 -f  shiyanlou.log  执行后不知道怎么退出,-1
1307,第一次做，模拟的环境无法上网，无法获取vuejs代码，所以就改为在自己的电脑桌面进行了,-1
1308,学会了用python交互模式还有vim 编写python程序,1
1309,有没有遇到抓取网页抓到70多的时候就自动停止的？请问该怎么解决,0
1310,打印星形图案程序不知道错在哪里,-1
1311,"“hello %s"" % ""world""与""hello {}"".format(""world"")一样么？如果是一样的，什么时候该用%什么时候该用.format()方法格式化？",0
1312,小白一枚 完全看不懂,-1
1313,sublime Text 安装convertToUTF插件，reload下就显示正常了,1
1314,所有的挑战类的实验，每次提交都超时，这个问题已经好久了 一直没有改吗？,0
1315,还行 不错 很喜欢实验楼,2
1316,收获了一些，但是环境太卡了，希望能改善一下,-1
1317,根本打不开啊，怎么联系客服呢,0
1318,第一节课 学习新建打开文档 然后再编辑器里生成一个helloWord 的名字,1
1319,没有编译通过,0
1320,希望实验楼的老师写文档的时候更加严谨一些，有些表述不清楚，很容易让初学者confuse。比如挑战2的说明文档中，上半部分要求“返回两个值，第一个为指定用户的学习时间，第二个为指定用户的总学习分钟数”，这里“总学习分钟数”很好理解，但是“用户学习时间”就不明白，是要返回用户的所有学习的时间list 吗？  看了下文才知道，原来是要求“第一个值是指定用户的学习次数，第二个值是指定用户的学习分钟数”这样说才make sense,0
1321,非常不错的linux学习！,2
1322,linux-8 linux下的帮助命令,1
1323,实验2里面要求创建那些文件？为啥总是通过不了？,0
1324,在脚本中操作其他文件的时候，一定要考虑当前用户权限与被操作文件限制权限是否会起冲突,1
1325,电脑太老旧了，跑虚拟系统很卡，但记笔记以及实践和思考相结合的过程很有帮助，最重要的是，总算是一只脚趾头进了linux的门了,-1
1326,什么情况，不怎么样，可以自己测试一下ok了？,0
1327,很好，很强大，很喜欢！,2
1328,很好的试验环境，期待下一个试验。,2
1329,好多不会的,-1
1330,数据库的增删改查，拓展的索引、视图、导入导出、备份恢复，都覆盖全了。对于数据库小白很有用，赞一个。,1
1331,不太会做。。。。,-1
1332,想报这个，想请问老师，提供“实验教程”是不是指只提供代码呢？,0
